Year,Month,Day,Time,Latitude,Longitude,Speed_kmph,Altitude_m,Course_deg,Sats,HDOPs,Exact_Longitude,Exact_Latitude,Error_meters
2026,3,6,14:10:6,26.480273,73.116957,3.89,252.2,177.6,28,0.5,73.116964,26.48027,0.7724481872794029
2026,3,6,14:10:7,26.480263,73.116954,3.89,252.1,177.6,27,0.6,73.116959,26.480261,0.5450770769750471
2026,3,6,14:10:7,26.480263,73.116954,4.26,252.1,180.3,27,0.6,73.116959,26.480261,0.5450770769750471
2026,3,6,14:10:8,26.480254,73.116948,4.26,252.3,180.3,27,0.6,73.116954,26.480251,0.6840302775670517
2026,3,6,14:10:8,26.480254,73.116948,4.07,252.3,184.4,27,0.6,73.116954,26.480251,0.6840302775670517
2026,3,6,14:10:9,26.480245,73.116941,4.07,252.3,184.4,27,0.6,73.11695,26.480242,0.955861293673267
2026,3,6,14:10:9,26.480245,73.116941,4.44,252.3,188.4,27,0.6,73.11695,26.480242,0.955861293673267
2026,3,6,14:10:10,26.480235,73.116934,4.44,252.6,188.4,27,0.6,73.116934,26.480235,0.0
2026,3,6,14:10:10,26.480235,73.116934,5.37,252.6,191.5,27,0.6,73.116944,26.480231,1.090154385484784
2026,3,6,14:10:11,26.480225,73.116925,5.37,252.7,191.5,27,0.6,73.116939,26.48022,1.5002329945398638
2026,3,6,14:10:11,26.480225,73.116925,5.37,252.7,194.4,27,0.6,73.116939,26.48022,1.5002329945398638
2026,3,6,14:10:12,26.480213,73.116919,5.37,252.8,194.4,27,0.6,73.116933,26.480208,1.5002331294197602
2026,3,6,14:10:12,26.480213,73.116919,5.56,252.8,211.9,27,0.6,73.116933,26.480208,1.5002331294197602
2026,3,6,14:10:13,26.4802,73.116911,5.56,252.9,211.9,27,0.6,73.116926,26.480194,1.6352320047707507
2026,3,6,14:10:13,26.4802,73.116911,5.74,252.9,211.3,27,0.6,73.116926,26.480194,1.6352320047707507
2026,3,6,14:10:14,26.480187,73.116906,5.74,253.0,211.3,27,0.6,73.11692,26.480181,1.5448973306614837
2026,3,6,14:10:14,26.480187,73.116906,5.56,253.0,208.4,27,0.6,73.11692,26.480181,1.5448973306614837
2026,3,6,14:10:15,26.480174,73.1169,5.56,253.1,208.4,27,0.6,73.116914,26.480169,1.5002335670875606
2026,3,6,14:10:15,26.480174,73.1169,5.74,253.1,206.0,27,0.6,73.116914,26.480169,1.5002335670875606
2026,3,6,14:10:16,26.48016,73.116894,5.74,253.1,206.0,27,0.6,73.116907,26.480155,1.408274414727188
2026,3,6,14:10:16,26.48016,73.116894,6.11,253.1,202.5,27,0.6,73.116907,26.480155,1.408274414727188
2026,3,6,14:10:17,26.480146,73.116888,6.11,253.1,202.5,27,0.6,73.1169,26.480141,1.3174160128698689
2026,3,6,14:10:17,26.480146,73.116888,6.3,253.1,201.0,27,0.6,73.1169,26.480141,1.3174160128698689
2026,3,6,14:10:18,26.480132,73.116882,6.3,253.2,201.0,27,0.6,73.116894,26.480127,1.3174161446671415
2026,3,6,14:10:18,26.480132,73.116882,5.93,253.2,202.2,27,0.6,73.116894,26.480127,1.3174161446671415
2026,3,6,14:10:19,26.480118,73.116876,5.93,253.0,202.2,27,0.6,73.116887,26.480114,1.1817218866933352
2026,3,6,14:10:19,26.480118,73.116876,6.3,253.0,202.0,27,0.6,73.116887,26.480114,1.1817218866933352
2026,3,6,14:10:20,26.480104,73.116868,6.3,253.1,202.0,27,0.6,73.11688,26.480099,1.3174164082615019
2026,3,6,14:10:20,26.480104,73.116868,6.48,253.1,204.7,27,0.6,73.11688,26.480099,1.3174164082615019
2026,3,6,14:10:21,26.480089,73.116861,6.48,253.2,204.7,28,0.5,73.116861,26.480089,0.0
2026,3,6,14:10:21,26.480089,73.116861,6.3,253.2,201.8,28,0.5,73.116873,26.480084,1.3174165493059489
2026,3,6,14:10:22,26.480075,73.116855,6.3,253.1,201.8,28,0.5,73.116866,26.480071,1.1817222659007778
2026,3,6,14:10:22,26.480075,73.116855,6.3,253.1,202.2,28,0.5,73.116866,26.480071,1.1817222659007778
2026,3,6,14:10:23,26.480059,73.116851,6.3,252.8,202.2,28,0.5,73.116859,26.480056,0.8632899877483416
2026,3,6,14:10:23,26.480059,73.116851,6.48,252.8,197.5,28,0.5,73.116859,26.480056,0.8632899877483416
2026,3,6,14:10:24,26.480044,73.116847,6.48,252.6,197.5,28,0.5,73.116852,26.480042,0.5450779419110524
2026,3,6,14:10:24,26.480044,73.116847,6.48,252.6,192.9,28,0.5,73.116852,26.480042,0.5450779419110524
2026,3,6,14:10:25,26.480029,73.116844,6.48,252.6,192.9,28,0.5,73.116845,26.480029,0.09952944815977569
2026,3,6,14:10:25,26.480029,73.116844,5.74,252.6,190.4,28,0.5,73.116845,26.480029,0.09952944815977569
2026,3,6,14:10:26,26.480015,73.116844,5.74,252.5,190.4,28,0.5,73.116839,26.480017,0.5450780498577514
2026,3,6,14:10:26,26.480015,73.116844,5.93,252.5,188.2,28,0.5,73.116839,26.480017,0.5450780498577514
2026,3,6,14:10:27,26.48,73.116845,5.93,252.3,188.2,28,0.5,73.116833,26.480005,1.3174173400871494
2026,3,6,14:10:27,26.48,73.116845,5.37,252.3,178.6,28,0.5,73.116833,26.480005,1.3174173400871494
2026,3,6,14:10:28,26.479987,73.116851,5.37,252.2,178.6,28,0.5,73.116829,26.479996,2.40750288643006
2026,3,6,14:10:28,26.479987,73.116851,5.74,252.2,169.0,28,0.5,73.116829,26.479996,2.40750288643006
2026,3,6,14:10:29,26.479976,73.11686,5.74,252.1,169.0,27,0.6,73.116826,26.479989,3.6798155348669996
2026,3,6,14:10:29,26.479976,73.11686,5.19,252.1,147.5,27,0.6,73.116826,26.479989,3.6798155348669996
2026,3,6,14:10:30,26.479968,73.116873,5.19,252.1,147.5,28,0.5,73.116825,26.479987,5.223716774208643
2026,3,6,14:10:30,26.479968,73.116873,5.19,252.1,138.9,28,0.5,73.116825,26.479987,5.223716774208643
2026,3,6,14:10:31,26.479962,73.116885,5.19,252.1,138.9,28,0.5,73.116824,26.479986,6.631931710130062
2026,3,6,14:10:31,26.479962,73.116885,5.0,252.1,118.5,28,0.5,73.116824,26.479986,6.631931710130062
2026,3,6,14:10:32,26.479958,73.116901,5.0,252.0,118.5,28,0.5,73.116825,26.479988,8.26714182559547
2026,3,6,14:10:32,26.479958,73.116901,5.93,252.0,112.4,28,0.5,73.116825,26.479988,8.26714182559547
2026,3,6,14:10:33,26.479955,73.116917,5.93,252.0,112.4,28,0.5,73.116917,26.479955,0.0
2026,3,6,14:10:33,26.479955,73.116917,5.74,252.0,101.5,28,0.5,73.116891,26.479877,9.051022965484723
2026,3,6,14:10:34,26.479949,73.116934,5.74,252.1,101.5,28,0.5,73.116908,26.479873,8.838145127392064
2026,3,6,14:10:34,26.479949,73.116934,6.11,252.1,102.8,28,0.5,73.116908,26.479873,8.838145127392064
2026,3,6,14:10:35,26.479943,73.116951,6.11,252.1,102.8,28,0.5,73.116925,26.479868,8.731884038564619
2026,3,6,14:10:35,26.479943,73.116951,6.48,252.1,105.7,28,0.5,73.116925,26.479868,8.731884038564619
2026,3,6,14:10:36,26.479938,73.116968,6.48,252.0,105.7,26,0.6,73.116943,26.479863,8.702906792804734
2026,3,6,14:10:36,26.479938,73.116968,6.3,252.0,108.7,26,0.6,73.116943,26.479863,8.702906792804734
2026,3,6,14:10:37,26.479934,73.116985,6.3,252.0,108.7,26,0.6,73.11696,26.479859,8.702906817545424
2026,3,6,14:10:37,26.479934,73.116985,6.48,252.0,108.2,26,0.6,73.11696,26.479859,8.702906817545424
2026,3,6,14:10:38,26.479929,73.117002,6.48,252.0,108.2,26,0.6,73.116977,26.479854,8.702906848471283
2026,3,6,14:10:38,26.479929,73.117002,6.3,252.0,108.5,26,0.6,73.116977,26.479854,8.702906848471283
2026,3,6,14:10:39,26.479925,73.11702,6.3,252.0,108.5,27,0.5,73.116995,26.479849,8.809517533211988
2026,3,6,14:10:39,26.479925,73.11702,6.48,252.0,105.3,27,0.5,73.116995,26.479849,8.809517533211988
2026,3,6,14:10:40,26.47992,73.117038,6.48,251.8,105.3,26,0.6,73.117013,26.479844,8.809517563763583
2026,3,6,14:10:40,26.47992,73.117038,6.67,251.8,105.9,26,0.6,73.117013,26.479844,8.809517563763583
2026,3,6,14:10:41,26.479914,73.117057,6.67,251.8,105.9,26,0.6,73.117032,26.479839,8.702906942031778
2026,3,6,14:10:41,26.479914,73.117057,6.85,251.8,105.2,26,0.6,73.117032,26.479839,8.702906942031778
2026,3,6,14:10:42,26.479907,73.117075,6.85,251.9,105.2,27,0.5,73.117051,26.479834,8.461403715088366
2026,3,6,14:10:42,26.479907,73.117075,6.67,251.9,114.2,27,0.5,73.117051,26.479834,8.461403715088366
2026,3,6,14:10:43,26.479902,73.117091,6.67,251.7,114.2,27,0.5,73.117067,26.47983,8.354790726055509
2026,3,6,14:10:43,26.479902,73.117091,6.3,251.7,113.3,27,0.5,73.117067,26.47983,8.354790726055509
2026,3,6,14:10:44,26.479897,73.117108,6.3,251.5,113.3,27,0.5,73.117084,26.479825,8.35479075574431
2026,3,6,14:10:44,26.479897,73.117108,6.3,251.5,108.0,27,0.5,73.117084,26.479825,8.35479075574431
2026,3,6,14:10:45,26.479894,73.117126,6.3,251.6,108.0,26,0.6,73.117102,26.479821,8.461403791306648
2026,3,6,14:10:45,26.479894,73.117126,6.48,251.6,105.1,26,0.6,73.117102,26.479821,8.461403791306648
2026,3,6,14:10:46,26.479889,73.117143,6.48,251.7,105.1,27,0.5,73.117119,26.479816,8.461403820621364
2026,3,6,14:10:46,26.479889,73.117143,6.3,251.7,106.0,27,0.5,73.117119,26.479816,8.461403820621364
2026,3,6,14:10:47,26.479882,73.11716,6.3,251.5,106.0,27,0.5,73.117137,26.479811,8.220027052046044
2026,3,6,14:10:47,26.479882,73.11716,7.04,251.5,108.5,27,0.5,73.117137,26.479811,8.220027052046044
2026,3,6,14:10:48,26.479876,73.117177,7.04,251.4,108.5,27,0.5,73.117154,26.479807,8.006674585331536
2026,3,6,14:10:48,26.479876,73.117177,6.67,251.4,111.8,27,0.5,73.117154,26.479807,8.006674585331536
2026,3,6,14:10:49,26.479873,73.117194,6.67,251.1,111.8,26,0.6,73.117171,26.479802,8.220027102309361
2026,3,6,14:10:49,26.479873,73.117194,6.11,251.1,105.7,26,0.6,73.117171,26.479802,8.220027102309361
2026,3,6,14:10:50,26.479868,73.11721,6.11,250.9,105.7,27,0.5,73.117187,26.479798,8.11329020925545
2026,3,6,14:10:50,26.479868,73.11721,6.3,250.9,107.8,27,0.5,73.117187,26.479798,8.11329020925545
2026,3,6,14:10:51,26.479862,73.117225,6.3,250.7,107.8,26,0.6,73.117202,26.479794,7.900185342465674
2026,3,6,14:10:51,26.479862,73.117225,5.93,250.7,111.3,26,0.6,73.117202,26.479794,7.900185342465674
2026,3,6,14:10:52,26.479858,73.117241,5.93,250.7,111.3,27,0.5,73.117218,26.47979,7.900185365565617
2026,3,6,14:10:52,26.479858,73.117241,6.48,250.7,112.3,27,0.5,73.117218,26.47979,7.900185365565617
2026,3,6,14:10:53,26.479853,73.117256,6.48,250.5,112.3,28,0.5,73.117234,26.479786,7.765176785418884
2026,3,6,14:10:53,26.479853,73.117256,5.19,250.5,104.2,28,0.5,73.117234,26.479786,7.765176785418884
2026,3,6,14:10:54,26.479847,73.117272,5.19,250.5,104.2,28,0.5,73.11725,26.479781,7.658558448813374
2026,3,6,14:10:54,26.479847,73.117272,6.85,250.5,108.6,28,0.5,73.11725,26.479781,7.658558448813374
2026,3,6,14:10:55,26.479842,73.117289,6.85,250.3,108.6,28,0.5,73.117267,26.479777,7.552072103661421
2026,3,6,14:10:55,26.479842,73.117289,6.3,250.3,112.2,28,0.5,73.117267,26.479777,7.552072103661421
2026,3,6,14:10:56,26.479836,73.117307,6.3,250.5,112.2,28,0.5,73.117285,26.479772,7.445723423505217
2026,3,6,14:10:56,26.479836,73.117307,6.67,250.5,112.3,28,0.5,73.117285,26.479772,7.445723423505217
2026,3,6,14:10:57,26.479832,73.117324,6.67,250.4,112.3,28,0.5,73.117302,26.479767,7.552072158480198
2026,3,6,14:10:57,26.479832,73.117324,6.48,250.4,106.4,28,0.5,73.117302,26.479767,7.552072158480198
2026,3,6,14:10:58,26.479828,73.117341,6.48,250.5,106.4,28,0.5,73.117319,26.479763,7.552072180937007
2026,3,6,14:10:58,26.479828,73.117341,6.11,250.5,103.8,28,0.5,73.117319,26.479763,7.552072180937007
2026,3,6,14:10:59,26.479822,73.117359,6.11,250.8,103.8,28,0.5,73.117337,26.479758,7.445723501468582
2026,3,6,14:10:59,26.479822,73.117359,6.85,250.8,107.9,28,0.5,73.117337,26.479758,7.445723501468582
2026,3,6,14:11:0,26.479816,73.117376,6.85,250.6,107.9,27,0.5,73.117355,26.479753,7.31044230867442
2026,3,6,14:11:0,26.479816,73.117376,6.48,250.6,112.7,27,0.5,73.117355,26.479753,7.31044230867442
2026,3,6,14:11:1,26.47981,73.117392,6.48,250.5,112.7,27,0.5,73.117371,26.479749,7.0976205745786745
2026,3,6,14:11:1,26.47981,73.117392,6.3,250.5,115.1,27,0.5,73.117371,26.479749,7.0976205745786745
2026,3,6,14:11:2,26.479803,73.117409,6.3,250.6,115.1,27,0.5,73.117389,26.479744,6.855846491103852
2026,3,6,14:11:2,26.479803,73.117409,6.85,250.6,115.4,27,0.5,73.117389,26.479744,6.855846491103852
2026,3,6,14:11:3,26.479795,73.117424,6.85,250.6,115.4,27,0.6,73.117405,26.47974,6.401419006221137
2026,3,6,14:11:3,26.479795,73.117424,6.3,250.6,116.0,27,0.6,73.117405,26.47974,6.401419006221137
2026,3,6,14:11:4,26.479786,73.117442,6.3,250.3,116.0,28,0.5,73.117425,26.479734,6.024614374984383
2026,3,6,14:11:4,26.479786,73.117442,7.04,250.3,117.2,28,0.5,73.117425,26.479734,6.024614374984383
2026,3,6,14:11:5,26.479778,73.117457,7.04,250.2,117.2,28,0.5,73.117441,26.47973,5.569860927523937
2026,3,6,14:11:5,26.479778,73.117457,6.48,250.2,121.5,28,0.5,73.117441,26.47973,5.569860927523937
2026,3,6,14:11:6,26.479771,73.117474,6.48,250.4,121.5,28,0.5,73.117459,26.479725,5.328392766358431
2026,3,6,14:11:6,26.479771,73.117474,6.3,250.4,118.1,28,0.5,73.117459,26.479725,5.328392766358431
2026,3,6,14:11:7,26.47977,73.117493,6.3,250.8,118.1,28,0.5,73.117476,26.479721,5.705225029458601
2026,3,6,14:11:7,26.47977,73.117493,6.67,250.8,111.8,28,0.5,73.117476,26.479721,5.705225029458601
2026,3,6,14:11:8,26.479764,73.117511,6.67,251.1,111.8,28,0.5,73.117495,26.479716,5.569860982538465
2026,3,6,14:11:8,26.479764,73.117511,6.11,251.1,107.4,28,0.5,73.117495,26.479716,5.569860982538465
2026,3,6,14:11:9,26.479759,73.117529,6.11,251.5,107.4,28,0.5,73.117513,26.479711,5.569861002735321
2026,3,6,14:11:9,26.479759,73.117529,6.3,251.5,109.5,28,0.5,73.117513,26.479711,5.569861002735321
2026,3,6,14:11:10,26.479752,73.117544,6.3,251.7,109.5,28,0.5,73.117529,26.479706,5.32839283506152
2026,3,6,14:11:10,26.479752,73.117544,6.11,251.7,117.4,28,0.5,73.117529,26.479706,5.32839283506152
2026,3,6,14:11:11,26.479746,73.117561,6.11,252.0,117.4,28,0.5,73.117546,26.479702,5.115290244762172
2026,3,6,14:11:11,26.479746,73.117561,6.48,252.0,115.1,28,0.5,73.117546,26.479702,5.115290244762172
2026,3,6,14:11:12,26.479741,73.117579,6.48,252.0,115.1,26,0.6,73.117564,26.479697,5.115290264116565
2026,3,6,14:11:12,26.479741,73.117579,6.48,252.0,111.1,26,0.6,73.117564,26.479697,5.115290264116565
2026,3,6,14:11:13,26.479736,73.117597,6.48,252.2,111.1,27,0.5,73.117582,26.479692,5.115290283058148
2026,3,6,14:11:13,26.479736,73.117597,6.67,252.2,111.2,27,0.5,73.117582,26.479692,5.115290283058148
2026,3,6,14:11:14,26.47973,73.117616,6.67,252.3,111.2,27,0.5,73.117602,26.479687,4.980283219923618
2026,3,6,14:11:14,26.47973,73.117616,6.67,252.3,113.7,27,0.5,73.117602,26.479687,4.980283219923618
2026,3,6,14:11:15,26.479722,73.117632,6.67,252.1,113.7,27,0.5,73.117619,26.479682,4.63217454669146
2026,3,6,14:11:15,26.479722,73.117632,7.04,252.1,116.7,27,0.5,73.117619,26.479682,4.63217454669146
2026,3,6,14:11:16,26.479714,73.117649,7.04,252.0,116.7,27,0.5,73.117637,26.479677,4.284067110314596
2026,3,6,14:11:16,26.479714,73.117649,6.85,252.0,117.4,27,0.5,73.117637,26.479677,4.284067110314596
2026,3,6,14:11:17,26.479708,73.117666,6.85,251.9,117.4,27,0.5,73.117654,26.479673,4.070966745300527
2026,3,6,14:11:17,26.479708,73.117666,6.85,251.9,115.6,27,0.5,73.117654,26.479673,4.070966745300527
2026,3,6,14:11:18,26.479702,73.117685,6.85,251.9,115.6,27,0.5,73.117673,26.479668,3.964799221751086
2026,3,6,14:11:18,26.479702,73.117685,7.04,251.9,110.6,27,0.5,73.117673,26.479668,3.964799221751086
2026,3,6,14:11:19,26.479697,73.117704,7.04,251.7,110.6,27,0.5,73.117692,26.479663,3.9647992377680747
2026,3,6,14:11:19,26.479697,73.117704,6.85,251.7,108.3,27,0.5,73.117692,26.479663,3.9647992377680747
2026,3,6,14:11:20,26.47969,73.117722,6.85,251.6,108.3,27,0.5,73.117722,26.47969,0.0
2026,3,6,14:11:20,26.47969,73.117722,7.04,251.6,109.6,27,0.5,73.117711,26.479657,3.8292796069617516
2026,3,6,14:11:21,26.479684,73.117739,7.04,251.6,109.6,27,0.5,73.117729,26.479653,3.587857421232202
2026,3,6,14:11:21,26.479684,73.117739,6.67,251.6,110.3,27,0.5,73.117729,26.479653,3.587857421232202
2026,3,6,14:11:22,26.479681,73.117757,6.67,251.7,110.3,26,0.6,73.117746,26.479648,3.8292796310763295
2026,3,6,14:11:22,26.479681,73.117757,6.3,251.7,106.9,26,0.6,73.117746,26.479648,3.8292796310763295
2026,3,6,14:11:23,26.479682,73.117774,6.3,251.7,106.9,27,0.5,73.11781,26.479679,3.5985659084270227
2026,3,6,14:11:23,26.479682,73.117774,5.93,251.7,95.9,27,0.5,73.11781,26.479679,3.5985659084270227
2026,3,6,14:11:24,26.479686,73.11779,5.93,251.9,95.9,28,0.5,73.117811,26.479684,2.1019225426938446
2026,3,6,14:11:24,26.479686,73.11779,5.93,251.9,70.9,28,0.5,73.117811,26.479684,2.1019225426938446
2026,3,6,14:11:25,26.479696,73.117803,5.93,252.1,70.9,29,0.5,73.117812,26.479695,0.9026427671453282
2026,3,6,14:11:25,26.479696,73.117803,5.74,252.1,55.0,29,0.5,73.117812,26.479695,0.9026427671453282
2026,3,6,14:11:26,26.47971,73.117811,5.74,252.3,55.0,29,0.5,73.117813,26.47971,0.19905944840243053
2026,3,6,14:11:26,26.47971,73.117811,6.11,252.3,45.6,29,0.5,73.117813,26.47971,0.19905944840243053
2026,3,6,14:11:27,26.479723,73.117817,6.11,252.5,45.6,29,0.5,73.117815,26.479723,0.1990594273182781
2026,3,6,14:11:27,26.479723,73.117817,5.37,252.5,21.5,29,0.5,73.117815,26.479723,0.1990594273182781
2026,3,6,14:11:28,26.479735,73.117821,5.37,252.3,21.5,29,0.5,73.117816,26.479735,0.49764851425432727
2026,3,6,14:11:28,26.479735,73.117821,5.56,252.3,20.1,29,0.5,73.117816,26.479735,0.49764851425432727
2026,3,6,14:11:29,26.479749,73.117822,5.56,252.1,20.1,29,0.5,73.117817,26.479749,0.497648453681241
2026,3,6,14:11:29,26.479749,73.117822,5.93,252.1,13.0,29,0.5,73.117817,26.479749,0.497648453681241
2026,3,6,14:11:30,26.479765,73.117824,5.93,251.8,13.0,29,0.5,73.117819,26.479765,0.4976483844548204
2026,3,6,14:11:30,26.479765,73.117824,5.93,251.8,8.7,29,0.5,73.117819,26.479765,0.4976483844548204
2026,3,6,14:11:31,26.47978,73.117825,5.93,251.8,8.7,29,0.5,73.11782,26.47978,0.49764831955501576
2026,3,6,14:11:31,26.47978,73.117825,6.11,251.8,6.6,29,0.5,73.11782,26.47978,0.49764831955501576
2026,3,6,14:11:32,26.479793,73.117829,6.11,251.9,6.6,29,0.5,73.117821,26.479794,0.8039639403349342
2026,3,6,14:11:32,26.479793,73.117829,5.56,251.9,9.3,29,0.5,73.117821,26.479794,0.8039639403349342
2026,3,6,14:11:33,26.479808,73.117833,5.56,251.9,9.3,29,0.5,73.117823,26.479809,1.0014885025009939
2026,3,6,14:11:33,26.479808,73.117833,6.48,251.9,9.5,29,0.5,73.117823,26.479809,1.0014885025009939
2026,3,6,14:11:34,26.479822,73.117833,6.48,251.7,9.5,28,0.5,73.117824,26.479823,0.9026417856062224
2026,3,6,14:11:34,26.479822,73.117833,5.19,251.7,7.0,28,0.5,73.117824,26.479823,0.9026417856062224
2026,3,6,14:11:35,26.479832,73.117832,5.19,251.7,7.0,28,0.5,73.117825,26.479833,0.7055249221069056
2026,3,6,14:11:35,26.479832,73.117832,3.7,251.7,4.0,28,0.5,73.117825,26.479833,0.7055249221069056
2026,3,6,14:11:36,26.479841,73.117833,3.7,251.5,4.0,28,0.5,73.117826,26.479842,0.7055248682722823
2026,3,6,14:11:36,26.479841,73.117833,3.89,251.5,2.8,28,0.5,73.117826,26.479842,0.7055248682722823
2026,3,6,14:11:37,26.479845,73.11783,3.89,251.2,2.8,28,0.5,73.117826,26.479845,0.39811843094058813
2026,3,6,14:11:37,26.479845,73.11783,1.3,251.2,2.8,28,0.5,73.117826,26.479845,0.39811843094058813
2026,3,6,14:11:38,26.479844,73.117829,1.3,251.0,2.8,28,0.5,73.117826,26.479844,0.29858882615504007
2026,3,6,14:11:38,26.479844,73.117829,0.56,251.0,2.8,28,0.5,73.117826,26.479844,0.29858882615504007
2026,3,6,14:11:39,26.479845,73.117829,0.56,251.0,2.8,28,0.5,73.117826,26.479845,0.2985888235590413
2026,3,6,14:11:39,26.479845,73.117829,0.0,251.0,2.8,28,0.5,73.117826,26.479845,0.2985888235590413
2026,3,6,14:11:40,26.479845,73.117829,0.0,251.0,2.8,28,0.5,73.117826,26.479845,0.2985888235590413
2026,3,6,14:11:40,26.479845,73.117829,0.0,251.0,2.8,28,0.5,73.117826,26.479845,0.2985888235590413
2026,3,6,14:11:41,26.479845,73.117829,0.0,251.1,2.8,28,0.5,73.117826,26.479845,0.2985888235590413
2026,3,6,14:11:41,26.479845,73.117829,0.0,251.1,2.8,28,0.5,73.117826,26.479845,0.2985888235590413
2026,3,6,14:11:42,26.479845,73.11783,0.0,251.1,2.8,28,0.5,73.117826,26.479845,0.39811843094058813
2026,3,6,14:11:42,26.479845,73.11783,0.0,251.1,2.8,28,0.5,73.117826,26.479845,0.39811843094058813
2026,3,6,14:11:43,26.479845,73.11783,0.0,251.1,2.8,28,0.5,73.117826,26.479845,0.39811843094058813
2026,3,6,14:11:43,26.479845,73.11783,0.19,251.1,2.8,28,0.5,73.117826,26.479845,0.39811843094058813
2026,3,6,14:11:44,26.479845,73.11783,0.19,251.1,2.8,28,0.5,73.117826,26.479845,0.39811843094058813
2026,3,6,14:11:44,26.479845,73.11783,0.19,251.1,2.8,28,0.5,73.117826,26.479845,0.39811843094058813
2026,3,6,14:11:45,26.479845,73.11783,0.19,251.1,2.8,28,0.5,73.117826,26.479845,0.39811843094058813
2026,3,6,14:11:45,26.479845,73.11783,0.19,251.1,2.8,28,0.5,73.117826,26.479845,0.39811843094058813
2026,3,6,14:11:46,26.479845,73.11783,0.19,251.1,2.8,28,0.5,73.117826,26.479845,0.39811843094058813
2026,3,6,14:11:46,26.479845,73.11783,0.19,251.1,2.8,28,0.5,73.117826,26.479845,0.39811843094058813
2026,3,6,14:11:47,26.479845,73.11783,0.19,251.1,2.8,28,0.5,73.117826,26.479845,0.39811843094058813
2026,3,6,14:11:47,26.479845,73.11783,0.0,251.1,2.8,28,0.5,73.117826,26.479845,0.39811843094058813
2026,3,6,14:11:48,26.479846,73.11783,0.0,251.1,2.8,29,0.5,73.117826,26.479846,0.3981184274792564
2026,3,6,14:11:48,26.479846,73.11783,0.19,251.1,2.8,29,0.5,73.117826,26.479846,0.3981184274792564
2026,3,6,14:11:49,26.479846,73.11783,0.19,251.1,2.8,29,0.5,73.117826,26.479846,0.3981184274792564
2026,3,6,14:11:49,26.479846,73.11783,0.0,251.1,2.8,29,0.5,73.11783,26.479846,0.0
2026,3,6,14:11:50,26.479846,73.11783,0.0,251.1,2.8,29,0.5,73.117826,26.479846,0.3981184274792564
2026,3,6,14:11:50,26.479846,73.11783,0.0,251.1,2.8,29,0.5,73.117826,26.479846,0.3981184274792564
2026,3,6,14:11:51,26.479846,73.11783,0.0,251.1,2.8,29,0.5,73.117826,26.479846,0.3981184274792564
2026,3,6,14:11:51,26.479846,73.11783,0.0,251.1,2.8,29,0.5,73.117826,26.479846,0.3981184274792564
2026,3,6,14:11:52,26.479846,73.11783,0.0,251.1,2.8,29,0.5,73.117826,26.479846,0.3981184274792564
2026,3,6,14:11:52,26.479846,73.11783,0.0,251.1,2.8,29,0.5,73.117826,26.479846,0.3981184274792564
2026,3,6,14:11:53,26.479846,73.11783,0.0,251.1,2.8,29,0.5,73.117826,26.479846,0.3981184274792564
2026,3,6,14:11:53,26.479846,73.11783,0.0,251.1,2.8,29,0.5,73.117826,26.479846,0.3981184274792564
2026,3,6,14:11:54,26.479846,73.11783,0.0,251.1,2.8,29,0.5,73.117826,26.479846,0.3981184274792564
2026,3,6,14:11:54,26.479846,73.11783,0.0,251.1,2.8,29,0.5,73.117826,26.479846,0.3981184274792564
2026,3,6,14:11:55,26.479846,73.11783,0.0,251.1,2.8,29,0.5,73.117826,26.479846,0.3981184274792564
2026,3,6,14:11:55,26.479846,73.11783,0.0,251.1,2.8,29,0.5,73.117826,26.479846,0.3981184274792564
2026,3,6,14:11:56,26.479846,73.11783,0.0,251.1,2.8,28,0.5,73.117826,26.479846,0.3981184274792564
2026,3,6,14:11:56,26.479846,73.11783,0.0,251.1,2.8,28,0.5,73.117826,26.479846,0.3981184274792564
2026,3,6,14:11:57,26.479846,73.11783,0.0,251.1,2.8,28,0.5,73.117826,26.479846,0.3981184274792564
2026,3,6,14:11:57,26.479846,73.11783,0.0,251.1,2.8,28,0.5,73.117826,26.479846,0.3981184274792564
2026,3,6,14:11:58,26.479846,73.11783,0.0,251.1,2.8,28,0.5,73.117826,26.479846,0.3981184274792564
2026,3,6,14:11:58,26.479846,73.11783,0.0,251.1,2.8,28,0.5,73.117826,26.479846,0.3981184274792564
2026,3,6,14:11:59,26.479846,73.11783,0.0,251.1,2.8,29,0.5,73.117826,26.479846,0.3981184274792564
2026,3,6,14:11:59,26.479846,73.11783,0.0,251.1,2.8,29,0.5,73.117826,26.479846,0.3981184274792564
2026,3,6,14:12:0,26.479846,73.11783,0.0,251.1,2.8,29,0.5,73.117826,26.479846,0.3981184274792564
2026,3,6,14:12:0,26.479846,73.11783,0.0,251.1,2.8,29,0.5,73.117826,26.479846,0.3981184274792564
2026,3,6,14:12:1,26.479846,73.11783,0.0,251.1,2.8,29,0.5,73.117826,26.479846,0.3981184274792564
2026,3,6,14:12:1,26.479846,73.11783,0.0,251.1,2.8,29,0.5,73.117826,26.479846,0.3981184274792564
2026,3,6,14:12:2,26.479846,73.11783,0.0,251.1,2.8,29,0.5,73.117826,26.479846,0.3981184274792564
2026,3,6,14:12:2,26.479846,73.11783,0.0,251.1,2.8,29,0.5,73.117826,26.479846,0.3981184274792564
2026,3,6,14:12:3,26.479846,73.11783,0.0,251.1,2.8,29,0.5,73.117826,26.479846,0.3981184274792564
